x,y,z,type
3392.75,-3942.25,0,TU
2620.25,-3941.75,0,TU
3006.25,-3940.75,0,TU
3117.75,-3939.75,0,TU
2665.75,-3938.25,0,TU
3414.75,-3937.75,0,TU
2889.25,-3937.75,0,TU
2701.75,-3937.75,0,TU
2306.25,-3936.75,0,TU
2401.75,-3935.25,0,TU
3425.25,-3935.25,0,TU
2749.75,-3934.25,0,TU
2098.75,-3934.25,0,TU
2030.75,-3934.25,0,TU
3356.75,-3932.25,0,TU
2268.25,-3932.25,0,TU
2203.25,-3930.75,0,TU
2246.75,-3929.25,0,TU
2190.75,-3929.25,0,TU
2078.75,-3927.75,0,TU
2332.75,-3927.75,0,TU
2167.75,-3927.75,0,TU
3303.25,-3927.25,0,TU
2795.25,-3926.75,0,TU
2149.75,-3926.75,0,TU
3029.75,-3926.25,0,TU
2363.25,-3925.75,0,TU
3375.75,-3924.25,0,TU
2611.75,-3923.25,0,TU
3327.25,-3922.75,0,TU
2667.25,-3921.25,0,TU
2941.75,-3921.25,0,TU
2277.75,-3919.75,0,TU
3396.25,-3917.75,0,TU
2218.75,-3917.25,0,TU
2106.25,-3916.75,0,TU
2391.75,-3916.75,0,TU
2054.75,-3916.25,0,TU
2235.75,-3915.75,0,TU
2325.25,-3914.25,0,TU
2686.75,-3914.25,0,TU
2828.25,-3913.25,0,TU
2356.75,-3913.25,0,TU
2185.25,-3912.25,0,TU
2880.25,-3912.25,0,TU
3354.75,-3911.75,0,TU
2339.25,-3910.25,0,TU
2850.75,-3910.25,0,TU
3016.75,-3909.25,0,TU
2207.25,-3908.25,0,TU
3371.25,-3905.75,0,TU
3041.25,-3905.25,0,TU
3338.25,-3904.75,0,TU
2372.75,-3904.25,0,TU
2128.75,-3903.25,0,TU
3061.25,-3903.25,0,TU
2800.25,-3901.25,0,TU
2690.75,-3900.75,0,TU
2149.75,-3899.25,0,TU
2039.75,-3898.75,0,TU
3308.25,-3898.75,0,TU
2635.75,-3897.75,0,TU
3383.75,-3897.25,0,TU
2716.25,-3895.75,0,TU
3420.25,-3895.25,0,TU
2360.75,-3895.25,0,TU
2162.25,-3893.25,0,TU
2770.25,-3892.25,0,TU
2327.75,-3891.75,0,TU
2106.25,-3891.75,0,TU
2793.25,-3891.25,0,TU
2006.25,-3890.75,0,TU
3354.75,-3890.75,0,TU
2870.25,-3890.25,0,TU
2087.25,-3889.25,0,TU
2057.25,-3888.25,0,TU
2748.25,-3887.75,0,TU
3014.75,-3886.75,0,TU
3302.25,-3884.75,0,TU
2201.25,-3883.75,0,TU
2026.75,-3883.75,0,TU
2472.75,-3883.75,0,TU
2218.25,-3883.25,0,TU
2571.25,-3881.25,0,TU
3387.75,-3880.75,0,TU
3035.75,-3880.25,0,TU
1976.25,-3879.75,0,TU
2122.75,-3879.75,0,TU
2351.75,-3879.75,0,TU
2849.25,-3879.75,0,TU
3407.75,-3878.75,0,TU
2994.75,-3877.25,0,TU
2254.25,-3875.25,0,TU
2590.75,-3874.75,0,TU
2150.75,-3874.25,0,TU
3298.25,-3873.75,0,TU
2758.75,-3872.25,0,TU
3059.25,-3872.25,0,TU
2390.25,-3870.75,0,TU
1956.25,-3869.75,0,TU
2176.25,-3869.25,0,TU
2789.25,-3867.75,0,TU
3014.25,-3867.75,0,TU
2326.75,-3865.75,0,TU
2047.25,-3865.25,0,TU
1993.25,-3864.75,0,TU
2665.25,-3863.25,0,TU
2727.75,-3862.75,0,TU
2100.25,-3862.75,0,TU
2438.25,-3862.75,0,TU
2473.75,-3860.75,0,TU
2767.25,-3859.75,0,TU
2639.25,-3858.25,0,TU
2367.75,-3857.25,0,TU
3108.75,-3856.25,0,TU
2076.25,-3856.25,0,TU
2597.75,-3855.75,0,TU
2350.25,-3855.75,0,TU
2150.25,-3855.25,0,TU
3383.75,-3854.25,0,TU
3029.25,-3854.25,0,TU
2329.75,-3853.25,0,TU
3352.25,-3852.25,0,TU
2855.25,-3849.25,0,TU
2760.75,-3847.75,0,TU
2420.75,-3845.75,0,TU
2714.25,-3845.25,0,TU
2316.25,-3844.75,0,TU
2167.25,-3843.75,0,TU
2228.25,-3843.75,0,TU
2050.75,-3842.25,0,TU
3003.25,-3842.25,0,TU
1953.75,-3840.75,0,TU
1990.75,-3840.25,0,TU
3114.25,-3838.25,0,TU
2794.75,-3838.25,0,TU
1912.25,-3837.25,0,TU
3431.25,-3836.75,0,TU
2693.75,-3835.25,0,TU
2890.75,-3834.25,0,TU
2380.25,-3834.25,0,TU
2012.75,-3831.75,0,TU
2674.75,-3831.25,0,TU
2744.25,-3830.75,0,TU
2641.75,-3829.75,0,TU
2864.75,-3828.25,0,TU
2658.25,-3827.75,0,TU
2770.75,-3827.25,0,TU
2214.25,-3826.75,0,TU
3342.25,-3826.25,0,TU
2038.25,-3826.25,0,TU
2440.25,-3826.25,0,TU
2182.75,-3825.75,0,TU
2630.25,-3825.75,0,TU
2321.25,-3825.75,0,TU
3035.25,-3825.75,0,TU
2702.75,-3825.75,0,TU
3458.25,-3825.25,0,TU
2926.25,-3824.75,0,TU
2113.75,-3824.25,0,TU
2094.25,-3823.75,0,TU
2841.75,-3820.75,0,TU
2584.75,-3820.25,0,TU
3086.75,-3820.25,0,TU
2356.75,-3815.25,0,TU
2021.75,-3813.75,0,TU
3444.75,-3813.75,0,TU
2399.75,-3813.25,0,TU
1998.75,-3812.25,0,TU
2299.75,-3812.25,0,TU
3461.75,-3810.75,0,TU
2795.25,-3810.75,0,TU
3069.25,-3810.25,0,TU
2871.75,-3809.75,0,TU
2224.25,-3809.25,0,TU
3037.75,-3807.75,0,TU
3374.25,-3807.75,0,TU
2938.25,-3805.75,0,TU
2200.25,-3804.75,0,TU
2637.75,-3803.75,0,TU
3332.75,-3803.25,0,TU
2732.75,-3802.75,0,TU
2852.75,-3802.25,0,TU
2691.75,-3802.25,0,TU
3288.25,-3802.25,0,TU
2610.25,-3801.75,0,TU
2916.25,-3800.75,0,TU
2781.25,-3800.75,0,TU
3317.25,-3800.75,0,TU
3017.75,-3798.25,0,TU
3426.25,-3797.75,0,TU
2677.25,-3797.25,0,TU
2836.25,-3797.25,0,TU
2083.25,-3797.25,0,TU
1997.75,-3796.75,0,TU
3444.75,-3796.75,0,TU
3466.75,-3795.75,0,TU
2170.75,-3794.25,0,TU
2574.25,-3793.75,0,TU
2472.25,-3792.75,0,TU
2887.75,-3792.75,0,TU
1979.25,-3792.75,0,TU
2380.75,-3791.25,0,TU
2406.75,-3790.75,0,TU
2256.25,-3790.25,0,TU
2711.25,-3789.25,0,TU
2862.75,-3788.75,0,TU
2279.75,-3788.75,0,TU
3395.25,-3788.25,0,TU
2106.25,-3788.25,0,TU
2769.25,-3787.75,0,TU
2304.75,-3786.75,0,TU
3449.75,-3784.75,0,TU
2731.75,-3784.25,0,TU
2599.75,-3784.25,0,TU
3290.75,-3782.75,0,TU
2662.25,-3782.25,0,TU
2020.75,-3780.75,0,TU
1970.75,-3780.25,0,TU
2042.75,-3779.75,0,TU
2635.75,-3779.25,0,TU
2691.25,-3778.75,0,TU
1990.25,-3777.25,0,TU
3318.25,-3777.25,0,TU
2811.25,-3776.25,0,TU
2215.25,-3775.25,0,TU
2769.25,-3774.75,0,TU
2844.25,-3774.75,0,TU
2012.75,-3773.75,0,TU
2786.25,-3773.25,0,TU
3055.25,-3771.25,0,TU
3298.75,-3770.25,0,TU
3283.75,-3768.25,0,TU
2985.75,-3768.25,0,TU
2707.75,-3767.25,0,TU
2863.75,-3764.25,0,TU
2573.75,-3764.25,0,TU
3449.75,-3763.75,0,TU
2524.75,-3763.25,0,TU
2068.25,-3762.25,0,TU
2252.75,-3760.75,0,TU
3316.75,-3760.25,0,TU
3381.25,-3760.25,0,TU
2279.25,-3759.75,0,TU
2892.25,-3759.75,0,TU
2404.75,-3759.75,0,TU
3083.25,-3759.75,0,TU
3125.25,-3759.25,0,TU
2727.25,-3758.75,0,TU
2666.25,-3758.75,0,TU
2686.25,-3756.25,0,TU
2774.25,-3756.25,0,TU
2590.75,-3755.75,0,TU
2834.25,-3755.25,0,TU
1988.75,-3753.75,0,TU
1864.25,-3753.25,0,TU
2165.25,-3753.25,0,TU
2191.25,-3752.25,0,TU
2053.25,-3749.75,0,TU
3050.75,-3749.75,0,TU
2543.25,-3749.25,0,TU
2875.25,-3748.75,0,TU
3384.75,-3748.75,0,TU
2365.25,-3747.75,0,TU
2711.25,-3747.75,0,TU
3301.75,-3747.25,0,TU
3413.25,-3746.75,0,TU
2844.25,-3746.25,0,TU
2080.25,-3745.75,0,TU
3324.75,-3745.25,0,TU
2808.25,-3745.25,0,TU
2525.25,-3744.75,0,TU
2304.75,-3743.75,0,TU
2097.75,-3743.25,0,TU
1978.25,-3742.75,0,TU
2150.75,-3742.25,0,TU
2574.75,-3741.75,0,TU
2279.75,-3741.25,0,TU
3116.75,-3739.75,0,TU
1959.25,-3738.75,0,TU
3287.75,-3738.75,0,TU
2800.25,-3735.75,0,TU
2010.75,-3735.75,0,TU
2336.25,-3735.25,0,TU
1999.75,-3735.25,0,TU
2195.25,-3734.75,0,TU
2909.25,-3733.75,0,TU
2720.25,-3732.75,0,TU
2134.25,-3730.75,0,TU
2783.25,-3730.75,0,TU
2757.25,-3729.75,0,TU
2739.25,-3729.25,0,TU
2380.75,-3729.25,0,TU
2890.75,-3727.75,0,TU
2870.25,-3726.75,0,TU
2536.75,-3726.25,0,TU
2553.25,-3724.75,0,TU
3097.75,-3724.75,0,TU
2942.25,-3724.25,0,TU
2106.25,-3723.75,0,TU
2271.75,-3723.75,0,TU
1829.25,-3723.25,0,TU
2061.25,-3722.25,0,TU
3420.75,-3721.75,0,TU
2157.75,-3721.25,0,TU
3319.75,-3721.25,0,TU
2599.75,-3720.75,0,TU
2922.25,-3719.75,0,TU
2842.25,-3718.75,0,TU
