x,y,z,type
-12770,2652.5,0,Teff
-12710.5,2659.5,0,Teff
-12951,2664.5,0,Teff
-13360.5,2673.5,0,Teff
-13253,2746,0,Teff
-13068,2741,0,Teff
-12736.5,2783,0,Teff
-13243.5,2786.5,0,Teff
-12600.5,2808,0,Teff
-12766,2827,0,Teff
-13198,2823.5,0,Teff
-13290.5,2859.5,0,Teff
-12662,2863,0,Teff
-13358,2894,0,Teff
-13250.5,2932,0,Teff
-12702,2950.5,0,Teff
-13370,2963,0,Teff
-13206,3013,0,Teff
-12973.5,3029.5,0,Teff
-13271,3055,0,Teff
-13063,3076.5,0,Teff
-13249.5,3104,0,Teff
-12827.5,3126.5,0,Teff
-12700,3133,0,Teff
-12949.5,3160,0,Teff
-12823.5,3160.5,0,Teff
-12632,3166.5,0,Teff
-13307.5,3173.5,0,Teff
-12633.5,3188.5,0,Teff
-12916.5,3189,0,Teff
-12907,3208.5,0,Teff
-13069,3213.5,0,Teff
-12935,3226,0,Teff
-12888,3229.5,0,Teff
-13015,3270,0,Teff
-12823,3295.5,0,Teff
-12801,3298,0,Teff
-12771.5,3300,0,Teff
-14162.5,3317,0,Teff
-13810.5,3326.5,0,Teff
-13866.5,3413.5,0,Teff
-14184.5,3453,0,Teff
-14033,3586.5,0,Teff
-13883.5,3696,0,Teff
-14058.5,3842,0,Teff
-13457.5,3844,0,Teff
-13925,3859,0,Teff
-13812,3899.5,0,Teff
-13851,3963,0,Teff
-13704.5,3988,0,Teff
-15698,3576.5,0,Teff
-15352.5,4019,0,Teff
-12575,2580,0,Teff
-12536.5,2723,0,Teff
-12502.5,2732.5,0,Teff
-12434,2755,0,Teff
-12424.5,2771,0,Teff
-12378,2780.5,0,Teff
-12592,2828.5,0,Teff
-12365,2834.5,0,Teff
-12393.5,2862.5,0,Teff
-12593,2912.5,0,Teff
-12325.5,2934,0,Teff
-12317.5,2946.5,0,Teff
-12239.5,2961,0,Teff
-11925.5,3005.5,0,Teff
-12397,3017,0,Teff
-12323.5,3015.5,0,Teff
-11967,3064,0,Teff
-11892,3076,0,Teff
-11827,3080,0,Teff
-12015,3117.5,0,Teff
-11960.5,3131.5,0,Teff
-11984,3177,0,Teff
-12304.5,3231.5,0,Teff
-11928,3263.5,0,Teff
-12409.5,3289.5,0,Teff
-15340.5,1712,0,TU
-15645,1712,0,TU
-15496.5,1720,0,TU
-15472,1715.5,0,TU
-15166,1724.5,0,TU
-15726,1721.5,0,TU
-15232.5,1724,0,TU
-15551,1725,0,TU
-15384,1728.5,0,TU
-15521.5,1735.5,0,TU
